Month,Metric,Time period,Seasonal Adjustment,Estimate,SIC,Measure,Value,Unit
2013-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.08,unitless
2013-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.13,unitless
2013-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.12,unitless
2013-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.09,unitless
2013-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.12,unitless
2013-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.15,unitless
2014-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.01,unitless
2014-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.06,unitless
2014-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.25,unitless
2014-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.17,unitless
2014-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.02,unitless
2014-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.11,unitless
2014-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2014-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.15,unitless
2014-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.24,unitless
2014-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.0,unitless
2014-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.2,unitless
2014-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.01,unitless
2015-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.08,unitless
2015-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.02,unitless
2015-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.3,unitless
2015-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.19,unitless
2015-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.12,unitless
2015-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.14,unitless
2015-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.07,unitless
2015-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.17,unitless
2015-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.21,unitless
2015-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.01,unitless
2015-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.01,unitless
2015-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.13,unitless
2016-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.1,unitless
2016-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.01,unitless
2016-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.2,unitless
2016-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.12,unitless
2016-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2016-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.11,unitless
2016-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.16,unitless
2016-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.0,unitless
2016-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.09,unitless
2016-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.01,unitless
2016-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.09,unitless
2016-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.18,unitless
2017-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.0,unitless
2017-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.02,unitless
2017-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.34,unitless
2017-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.3,unitless
2017-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.15,unitless
2017-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.02,unitless
2017-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.16,unitless
2017-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.02,unitless
2017-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.07,unitless
2017-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.05,unitless
2017-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.03,unitless
2017-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.16,unitless
2018-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.1,unitless
2018-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.11,unitless
2018-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.26,unitless
2018-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2018-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.04,unitless
2018-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.02,unitless
2018-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2018-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.05,unitless
2018-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.02,unitless
2018-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.12,unitless
2018-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.05,unitless
2018-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.15,unitless
2019-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.13,unitless
2019-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2019-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.15,unitless
2019-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.12,unitless
2019-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.01,unitless
2019-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.07,unitless
2019-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.15,unitless
2019-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.18,unitless
2019-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.11,unitless
2019-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.04,unitless
2019-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.08,unitless
2019-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.16,unitless
2020-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.09,unitless
2020-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.05,unitless
2020-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.14,unitless
2020-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.41,unitless
2020-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2020-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.3,unitless
2020-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.06,unitless
2020-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.1,unitless
2020-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.26,unitless
2020-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2020-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.07,unitless
2020-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2021-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.08,unitless
2021-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.02,unitless
2021-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.33,unitless
2021-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.17,unitless
2021-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.03,unitless
2021-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.19,unitless
2021-7,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.06,unitless
2021-8,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.12,unitless
2021-9,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.2,unitless
2021-10,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2021-11,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.11,unitless
2021-12,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.1,unitless
2022-1,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.02,unitless
2022-2,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.03,unitless
2022-3,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.32,unitless
2022-4,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.24,unitless
2022-5,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,0.07,unitless
2022-6,expenditure-current-prices,month-on-month,nsa,day7,production,diffusion-index,-0.04,unitless
2013-1,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,740.0,number
2013-2,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,770.0,number
2013-3,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,370.0,number
2013-4,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,570.0,number
2013-5,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,790.0,number
2013-6,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,700.0,number
2013-7,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,780.0,number
2013-8,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,740.0,number
2013-9,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,690.0,number
2013-10,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,770.0,number
2013-11,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,820.0,number
2013-12,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,500.0,number
2014-1,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,790.0,number
2014-2,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,840.0,number
2014-3,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,720.0,number
2014-4,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,610.0,number
2014-5,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,810.0,number
2014-6,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,750.0,number
2014-7,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,850.0,number
2014-8,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,760.0,number
2014-9,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,780.0,number
2014-10,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,840.0,number
2014-11,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,730.0,number
2014-12,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,540.0,number
2015-1,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,770.0,number
2015-2,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,750.0,number
2015-3,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,540.0,number
2015-4,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,650.0,number
2015-5,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,700.0,number
2015-6,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,750.0,number
2015-7,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,860.0,number
2015-8,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,710.0,number
2015-9,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,800.0,number
2015-10,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,770.0,number
2015-11,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,790.0,number
2015-12,expenditure-current-prices,month-on-month,nsa,day7,production,number-of-firms-in-diffusion-index,610.0,number
